customerID,Churn_Probability
1834-WULEG,1.0
9097-ZUBYC,31.0
5148-ORICT,0.0
4893-GYUJU,4.0
4578-PHJYZ,2.0
7272-QDCKA,2.0
8908-SLFCJ,1.0
8393-DLHGA,96.0
9766-HGEDE,3.0
6968-MHOMU,3.0
7395-IGJOS,60.0
5044-XDPYX,1.0
1814-WFGVS,0.0
2834-SPCJV,89.0
3721-WKIIL,1.0
6734-CKRSM,15.0
1265-ZFOSD,0.0
6568-POCUI,0.0
7890-VYYWG,81.0
5197-LQXXH,0.0
9907-SWKKF,79.0
3457-PQBYH,1.0
7682-AZNDK,3.0
0587-DMGBH,28.000000000000004
5384-ZTTWP,11.0
3745-HRPHI,0.0
7636-OWBPG,28.999999999999996
1231-YNDEK,4.0
1407-DIGZV,2.0
6397-JNZZG,98.0
0570-BFQHT,24.0
4393-OBCRR,4.0
3523-QRQLL,85.0
8564-LDKFL,0.0
3696-DFHHB,0.0
0895-DQHEW,88.0
4717-GHADL,0.0
5501-TVMGM,76.0
5879-HMFFH,0.0
6772-WFQRD,3.0
3810-DVDQQ,0.0
6972-SNKKW,11.0
3694-GLTJM,25.0
8550-XSXUQ,2.0
8149-RSOUN,93.0
9055-MOJJJ,1.0
4359-INNWN,2.0
0585-EGDDA,15.0
4032-RMHCI,2.0
0549-CYCQN,7.000000000000001
3481-JHUZH,32.0
7250-EQKIY,84.0
3594-IVHJZ,11.0
6869-FGJJC,2.0
3896-ZVNET,1.0
8205-VSLRB,0.0
5960-MVTUK,65.0
6817-WTYHE,48.0
3082-VQXNH,56.00000000000001
4013-UBXWQ,59.0
4931-TRZWN,27.0
0750-EKNGL,12.0
7669-LCRSD,24.0
3567-PQTSO,1.0
5519-NPHVG,72.0
8043-PNYSD,1.0
9938-EKRGF,3.0
2703-AMTUL,0.0
0928-JMXNP,77.0
8173-RXAYP,1.0
4825-XJGDM,0.0
5402-HTOTQ,17.0
6734-JDTTV,0.0
7850-THJMU,1.0
3890-RTCMS,24.0
8849-GYOKR,74.0
3148-BLQJT,52.0
3717-FDJFU,1.0
3665-JATSN,35.0
7966-YOTQW,18.0
0461-CVKMU,95.0
8806-EAGWC,56.99999999999999
8853-TZDGH,0.0
7779-LGOVN,83.0
4324-BZCKL,18.0
6924-TDGMT,5.0
9710-ZUSHQ,99.0
1536-YHDOE,5.0
8123-QBNAZ,18.0
3629-ZNKXA,22.0
4827-LTQRJ,0.0
7711-YIJWC,0.0
5482-VXSXJ,3.0
7365-BVCJH,84.0
9620-ENEJV,52.0
4183-WCSEP,42.0
2378-YIZKA,0.0
5498-TXHLF,98.0
0689-DSXGL,6.0
6818-DJXAA,28.999999999999996
9722-UJOJR,55.00000000000001
0464-WJTKO,0.0
8902-ZEOVF,2.0
6778-EICRF,3.0
2662-NNTDK,2.0
4132-KALRO,91.0
3902-FOIGH,99.0
6772-KSATR,83.0
7112-OPOTK,93.0
2874-YXVVA,2.0
1245-HARPS,1.0
4210-QFJMF,82.0
4323-ELYYB,3.0
4293-ETKAP,0.0
6064-PUPMC,6.0
6504-VBLFL,1.0
6322-PJJDJ,0.0
0330-BGYZE,0.0
1085-LDWAM,1.0
7586-ZATGZ,50.0
7197-VOJMM,0.0
3318-OSATS,99.0
5828-AVIPD,88.0
1843-TLSGD,1.0
9626-VFRGG,4.0
7075-BNDVQ,22.0
9143-CANJF,17.0
7284-BUYEC,50.0
2041-JIJCI,22.0
1086-LXKFY,92.0
4900-MSOMT,0.0
2229-VWQJH,8.0
9194-GFVOI,0.0
1336-EZFZY,11.0
4282-MSACW,0.0
1403-LKLIK,1.0
2636-ALXXZ,94.0
7774-OJSXI,93.0
7786-WBJYI,70.0
0136-IFMYD,0.0
5144-TVGLP,2.0
9643-AVVWI,65.0
0253-ZTEOB,1.0
2706-QZIHY,3.0
6061-PQHMK,2.0
9885-CSMWE,95.0
6137-MFAJN,2.0
9122-UMROB,52.0
4232-JGKIY,18.0
2402-TAIRZ,3.0
9659-ZTWSM,0.0
9139-TWBAS,2.0
6685-GBWJZ,0.0
5016-ETTFF,56.99999999999999
3866-MDTUB,33.0
2195-VVRJF,18.0
3913-RDSJZ,0.0
8058-JMEQO,84.0
4203-QGNZA,3.0
5043-TRZWM,86.0
0697-ZMSWS,83.0
7657-DYEPJ,66.0
9494-BDNNC,0.0
1640-PLFMP,87.0
5366-OBVMR,20.0
8276-MQBYC,95.0
7644-OMVMY,3.0
7593-XFKDI,66.0
4573-JKNAE,2.0
0337-CNPZE,88.0
9817-APLHW,15.0
8380-MQINP,3.0
0840-DFEZH,68.0
1513-XNPPH,98.0
8690-ZVLCL,0.0
6015-VVHHE,88.0
1125-SNVCK,5.0
0384-LPITE,0.0
4616-EWBNJ,4.0
6347-DCUIK,66.0
1335-HQMKX,0.0
2545-EBUPK,93.0
6923-AQONU,1.0
2172-EJXVF,0.0
0897-FEGMU,99.0
7663-RGWBC,60.0
1120-BMWUB,30.0
9124-LHCJQ,92.0
4536-PLEQY,46.0
7029-IJEJK,1.0
8871-JLMHM,14.000000000000002
2235-ZGKPT,62.0
3891-PUQOD,83.0
5447-VYTKW,3.0
3623-FQBOX,8.0
0689-NKYLF,98.0
8659-HDIYE,1.0
3658-KIBGF,98.0
3474-BAFSJ,0.0
5519-YLDGW,98.0
3865-ZFZIB,1.0
1855-AGAWH,1.0
7109-CQYUZ,0.0
1370-GGAWX,1.0
4680-KUTAJ,23.0
5307-UVGNB,2.0
4946-EDSEW,42.0
2883-ILGWO,1.0
2516-VQRRV,79.0
7580-UGXNC,51.0
3642-BYHDO,0.0
9629-NHXFW,22.0
2696-RZVZW,0.0
5766-FTRTS,0.0
0396-HUJBP,14.000000000000002
5178-LMXOP,93.0
8879-ZKJOF,1.0
6285-FTQBF,0.0
8185-UPYBR,82.0
4585-HETAI,78.0
7526-BEZQB,99.0
1474-JUWSM,1.0
3530-CRZSB,11.0
8498-XXGWA,17.0
9617-INGJY,83.0
0621-TSSMU,6.0
7234-KMNRQ,16.0
7636-PEPNS,4.0
4683-WYDOU,0.0
9052-DHNKM,2.0
6794-HKIAJ,0.0
5578-NKCXI,0.0
1642-HMARX,0.0
3096-WPXBT,0.0
8434-PNQZX,1.0
5950-AAAGJ,42.0
4299-OPXEJ,9.0
4951-UKAAQ,86.0
9618-LFJRU,13.0
6693-DJWTY,1.0
0744-GKNGE,1.0
6447-EGDIV,2.0
1167-OYZJF,1.0
2108-YKQTY,48.0
4806-DXQCE,4.0
4918-QLLIW,56.99999999999999
7056-IMHCC,82.0
4854-SSLTN,4.0
5294-DMSFH,14.000000000000002
4837-PZTIC,0.0
1625-JAIIY,56.00000000000001
0603-OLQDC,13.0
3272-VUHPV,18.0
4176-FXYBO,1.0
1063-DHQJF,0.0
8663-UPDGF,3.0
6719-FGEDO,0.0
1837-YQUCE,0.0
2947-DOMLJ,28.000000000000004
4112-LUEIZ,60.0
0369-ZGOVK,21.0
4510-HIMLV,93.0
9919-KNPOO,15.0
8749-JMNKX,97.0
7872-BAAZR,10.0
9391-LMANN,0.0
2430-USGXP,99.0
8174-TBVCF,0.0
1698-XFZCI,0.0
1877-HKBQX,4.0
4450-DLLMH,70.0
0428-AXXLJ,3.0
2746-DIJLO,6.0
5955-ERIHD,96.0
0917-EZOLA,79.0
3508-VLHCZ,0.0
4086-ATNFV,1.0
0468-YRPXN,3.0
5996-NRVXR,0.0
3739-YBWAB,1.0
7047-FWEYA,1.0
2000-MPKCA,0.0
9762-YAQAA,5.0
5949-EBSQK,44.0
5473-KHBPS,0.0
0100-DUVFC,0.0
5397-TUPSH,5.0
8950-MTZNV,60.0
0326-VDYXE,0.0
6773-LQTVT,14.000000000000002
7274-RTAPZ,88.0
0436-TWFFZ,0.0
8566-YPRGL,19.0
0311-UNPFF,99.0
6609-MXJHJ,4.0
2669-OIDSD,1.0
8400-WZICQ,4.0
3834-XUIFC,78.0
9576-SYUHJ,3.0
0410-IPFTY,37.0
2831-EBWRN,60.0
9430-NKQLY,0.0
8414-MYSHR,72.0
0247-SLUJI,38.0
9402-ORRAH,40.0
6483-OATDN,17.0
1293-HHSHJ,2.0
4840-ORQXB,1.0
7599-FKVXZ,97.0
3982-DQLUS,4.0
8610-ZIKJJ,9.0
3756-VNWDH,1.0
7801-KICAO,54.0
7673-LPRNY,2.0
8229-TNIQA,54.0
6060-QBMGV,0.0
7339-POGZN,66.0
2828-SLQPF,28.000000000000004
4465-VDKIQ,9.0
2921-XWDJH,33.0
6221-AVQYL,75.0
2558-BUOZZ,0.0
9257-AZMTZ,2.0
0003-MKNFE,19.0
0975-UYDTX,1.0
7743-EXURX,59.0
4682-BLBUC,3.0
0975-VOOVL,30.0
5968-VXZLG,66.0
5569-KGJHX,80.0
4988-IQIGL,90.0
5201-FRKKS,18.0
9799-CAYJJ,76.0
7730-IUTDZ,45.0
0426-TIRNE,47.0
5443-SCMKX,0.0
8295-KMENE,0.0
6738-ISCBM,2.0
9821-BESNZ,1.0
3678-MNGZX,0.0
1335-NTIUC,63.0
2916-BQZLN,13.0
4558-CGYCZ,13.0
2368-GAKKQ,0.0
8710-YGLWG,51.0
3199-XGZCY,69.0
3785-KTYSH,4.0
6814-ZPWFQ,4.0
4063-EIKNQ,24.0
6993-YCOBK,0.0
5206-HPJKM,18.0
7587-RZNME,66.0
0748-RDGGM,88.0
8393-JMVMB,16.0
5019-GQVCR,63.0
6036-TTFYU,20.0
2550-AEVRU,1.0
0969-RGKCU,2.0
0378-CJKPV,0.0
4706-AXVKM,77.0
5889-JTMUL,90.0
9026-RNUJS,74.0
3746-EUBYR,85.0
2332-EFBJY,27.0
2880-FPNAE,75.0
1703-MGIAB,13.0
4311-QTTAI,2.0
9474-PHLYD,97.0
4318-RAJVY,6.0
2165-VOEGB,91.0
3612-YUNGG,0.0
2254-DLXRI,80.0
5062-CJJKH,1.0
9028-LIHRP,0.0
2219-MVUSO,37.0
1053-MXTTK,0.0
1530-ZTDOZ,2.0
1301-LOPVR,1.0
0853-TWRVK,0.0
8914-RBTSB,94.0
6212-ATMLK,3.0
8200-LGKSR,0.0
1568-BEKZM,0.0
0670-ANMUU,0.0
6897-RWMUB,0.0
0963-ZBDRN,97.0
7594-RQHXR,94.0
6999-CHVCF,0.0
6134-KWTBV,0.0
1077-HUUJM,60.0
6331-EWIEB,63.0
0895-LNKRC,9.0
2045-BMBTJ,48.0
8417-GSODA,3.0
5171-EPLKN,1.0
4452-QIIEB,30.0
5998-VVEJY,64.0
1624-NALOJ,81.0
6741-EGCBI,57.99999999999999
7820-ZYGNY,1.0
4317-VTEOA,56.00000000000001
9677-AVKED,1.0
1670-SVOWZ,43.0
2227-JRSJX,17.0
9847-HNVGP,3.0
6696-YDAYZ,1.0
8980-WQFWL,4.0
1730-ZMAME,56.00000000000001
6506-EYCNH,12.0
4634-JLRJT,56.00000000000001
9501-UKKNL,3.0
2560-QTSBS,1.0
7541-YLXCL,97.0
4795-WRNVT,1.0
6080-TCMYC,36.0
0260-ZDLGK,45.0
7860-UXCRM,0.0
6357-JJPQT,53.0
2292-XQWSV,2.0
9552-TGUZV,35.0
5913-INRQV,2.0
8722-NGNBH,93.0
6210-KBBPI,82.0
9643-YBLUR,12.0
8734-FNWVH,9.0
9447-YPTBX,3.0
0133-BMFZO,70.0
6128-CZOMY,76.0
9540-JYROE,39.0
9026-LHEVG,18.0
2260-USTRB,80.0
3656-TKRVZ,96.0
7011-CVEUC,5.0
6185-TASNN,71.0
7925-PNRGI,1.0
8623-TMRBY,98.0
1552-CZCLL,13.0
3038-PQIUY,2.0
1501-SGHBW,55.00000000000001
9313-CDOGY,9.0
8148-BPLZQ,9.0
2623-DRYAM,1.0
9987-LUTYD,3.0
3208-YPIOE,46.0
4488-KQFDT,79.0
2612-RANWT,99.0
5693-PIPCS,0.0
0491-KAPQG,56.00000000000001
1925-LFCZZ,3.0
8039-EQPIM,0.0
6900-PXRMS,98.0
8707-RMEZH,0.0
3346-BRMIS,33.0
3209-ZPKFI,8.0
6479-VDGRK,0.0
9373-WSLOY,3.0
2933-FILNV,72.0
3569-JFODW,0.0
9819-FBNSV,49.0
9544-PYPSJ,0.0
1591-XWLGB,0.0
0396-UKGAI,12.0
3243-ZHOHY,2.0
5186-EJEGL,12.0
7527-QNRUS,3.0
9986-BONCE,17.0
2722-JMONI,72.0
2203-GHNWN,16.0
3878-AVSOQ,84.0
3258-SYSWS,0.0
5296-PSYVW,0.0
6319-QSUSR,13.0
4083-EUGRJ,15.0
7579-OOPEC,72.0
0512-FLFDW,0.0
1771-OADNZ,94.0
0487-CRLZF,0.0
2107-FBPTK,3.0
9451-WLYRI,7.000000000000001
8219-VYBVI,2.0
1991-VOPLL,14.000000000000002
9738-QLWTP,7.000000000000001
1016-DJTSV,49.0
9419-IPPBE,1.0
0174-QRVVY,0.0
5699-BNCAS,0.0
2900-PHPLN,0.0
0612-RTZZA,85.0
8106-GWQOK,1.0
8751-EDEKA,4.0
6878-GGDWG,7.000000000000001
4039-PIMHX,1.0
8450-LUGUK,7.000000000000001
3604-WLABM,27.0
0795-GMVQO,5.0
2259-OUUSZ,17.0
1142-IHLOO,3.0
6410-LEFEN,51.0
4633-MKHYU,50.0
6257-RJOHI,48.0
1545-JFUML,0.0
3194-ORPIK,50.0
7826-VVKWT,1.0
1353-GHZOS,10.0
2587-EKXTS,1.0
5442-BXVND,14.000000000000002
8816-VXNZD,91.0
9378-FXTIZ,65.0
1723-HKXJQ,100.0
7825-GKXMW,68.0
9753-OYLBX,35.0
2364-UFROM,19.0
6656-JWRQX,56.00000000000001
6473-ULUHT,9.0
1240-KNSEZ,57.99999999999999
0836-SEYLU,51.0
4433-JCGCG,96.0
3716-BDVDB,93.0
7688-AWMDX,0.0
2842-BCQGE,35.0
7244-QWYHG,1.0
5899-MQZZL,60.0
6849-OYAMU,31.0
5312-UXESG,1.0
9488-HGMJH,84.0
6038-GCYEC,83.0
2150-WLKUW,2.0
7159-FVYPK,38.0
7032-LMBHI,13.0
1150-WFARN,95.0
6088-BXMRG,3.0
3144-AUDBS,63.0
4821-SJHJV,7.000000000000001
7346-MEDWM,17.0
1137-DGOWI,1.0
5616-PRTNT,25.0
3812-LRZIR,3.0
4818-QIUFN,69.0
9483-GCPWE,4.0
4227-OJHAL,0.0
9220-CXRSC,0.0
4993-JCRGJ,10.0
9537-JALFH,0.0
6698-OXETB,1.0
2103-ZRXFN,60.0
3724-BSCVH,4.0
4877-TSOFF,0.0
9209-NWPGU,4.0
6961-VCPMC,56.99999999999999
7306-YDSOI,0.0
5288-AHOUP,64.0
6688-UZPWD,99.0
0655-YDGFJ,5.0
8468-EHYJA,1.0
6823-SIDFQ,1.0
1097-FSPVW,5.0
2839-RFSQE,12.0
8328-SKJNO,16.0
7010-ZMVBF,7.000000000000001
5201-CBWYG,1.0
0968-GSIKN,85.0
1965-DDBWU,52.0
9057-SIHCH,99.0
6352-GIGGQ,0.0
3635-QQRQD,1.0
6771-XWBDM,97.0
2897-DOVND,72.0
3082-YVEKW,1.0
0191-EQUUH,6.0
7134-HBPBS,0.0
3489-HHPFY,82.0
2926-JEJJC,8.0
8601-QACRS,56.00000000000001
4950-BDEUX,4.0
5789-LDFXO,8.0
0508-OOLTO,72.0
2984-TBYKU,0.0
9822-WMWVG,1.0
2391-SOORI,45.0
9040-KZVWO,4.0
2645-QTLMB,73.0
4806-HIPDW,93.0
1548-ARAGG,37.0
6339-RZCBJ,0.0
4424-TKOPW,83.0
4415-WNGVR,8.0
2522-AHJXR,0.0
0412-UCCNP,3.0
1816-FLZDK,39.0
7096-UCLNH,52.0
8443-ZRDBZ,87.0
9136-ALYBR,75.0
4615-PIVVU,1.0
8885-QSQBX,32.0
7479-NITWS,76.0
8617-ENBDS,56.99999999999999
9385-NXKDA,0.0
0430-IHCDJ,50.0
2959-MJHIC,80.0
6674-KVJHG,5.0
1814-DKOLC,25.0
4201-JMNGR,79.0
9351-HXDMR,28.000000000000004
3537-HPKQT,23.0
2129-ALKBS,16.0
5821-MMEIL,2.0
5960-WPXQM,94.0
0684-AOSIH,82.0
8260-NGFNY,39.0
1309-XGFSN,1.0
1866-RZZQS,99.0
6968-URWQU,5.0
4742-TXUEX,1.0
9631-XEYKE,62.0
8631-NBHFZ,87.0
1335-MXCSE,2.0
8873-TMKGR,1.0
8800-JOOCF,66.0
1469-LBJQJ,0.0
4958-XCBDQ,99.0
8337-UPOAQ,98.0
0064-YIJGF,28.999999999999996
2386-OWURY,1.0
1725-IQNIY,70.0
0310-VQXAM,23.0
6598-RFFVI,15.0
3453-RTHJQ,55.00000000000001
6712-OAWRH,92.0
6278-FEPBZ,12.0
4280-DLSHD,23.0
1508-DFXCU,64.0
8614-VGMMV,60.0
7868-BGSZA,2.0
2800-QQUSO,2.0
2930-UOTMB,83.0
7973-DZRKH,0.0
5914-DVBWJ,69.0
7698-YFGEZ,52.0
2533-QVMSK,95.0
9773-PEQBZ,41.0
8644-XLFBW,82.0
0650-BWOZN,46.0
8625-AZYZY,97.0
7785-RDVIG,22.0
9602-WCXPI,2.0
2903-YYTBW,59.0
3620-MWJNE,43.0
8573-JGCZW,6.0
6837-HAEVO,0.0
6701-YVNQG,0.0
9306-CPCBC,77.0
4304-XUMGI,0.0
9504-YAZWB,4.0
8819-ZBYNA,0.0
6174-NRBTZ,3.0
9481-IEBZY,0.0
1833-VGRUM,85.0
6137-NICCO,65.0
9065-ZCPQX,0.0
6402-EJMWF,48.0
3620-EHIMZ,2.0
3213-VVOLG,3.0
6870-ECSHE,5.0
8747-UDCOI,1.0
8374-XGEJJ,99.0
2656-TABEH,92.0
6946-LMSQS,81.0
4626-OZDTJ,1.0
9169-BSVIN,24.0
2325-ZUSFD,93.0
8194-PEEBY,1.0
6872-HXFNF,1.0
3932-CMDTD,98.0
7714-YXSMB,8.0
8387-UGUSU,15.0
1080-BWSYE,0.0
4039-HEUNW,97.0
1194-HVAIF,8.0
0812-WUPTB,89.0
3594-UVONA,32.0
0004-TLHLJ,74.0
1767-TGTKO,49.0
8439-LTUGF,9.0
8805-JNRAZ,32.0
5089-IFSDP,60.0
6418-HNFED,0.0
0206-OYVOC,2.0
7291-CDTMJ,21.0
7128-GGCNO,26.0
0237-YFUTL,1.0
7691-KGKGP,3.0
6710-HSJRD,0.0
3675-EQOZA,15.0
0840-DCNZE,0.0
1732-FEKLD,1.0
9862-KJTYK,15.0
0479-HMSWA,2.0
5854-KSRBJ,0.0
0365-BZUWY,89.0
4817-VYYWS,99.0
5701-SVCWR,27.0
3129-AAQOU,1.0
4922-CVPDX,1.0
1396-QWFBJ,55.00000000000001
1357-BIJKI,1.0
1099-BTKWT,1.0
5299-SJCZT,94.0
2018-PZKMU,49.0
7340-KEFQE,1.0
4570-QHXHL,50.0
2403-BCASL,99.0
7392-YYPYJ,10.0
2898-LSJGD,91.0
2223-GDSHL,0.0
7359-PTSXY,68.0
9470-RTWDV,2.0
2176-OSJUV,0.0
9348-YVOMK,47.0
8104-OSKWT,43.0
4521-YEEHE,56.99999999999999
4090-KPJIP,76.0
3786-WOVKF,0.0
4503-BDXBD,28.000000000000004
6086-ESGRL,93.0
2592-HODOV,2.0
3886-CERTZ,82.0
7995-ZHHNZ,2.0
3824-RHKVR,8.0
5816-SCGFC,14.000000000000002
5989-AXPUC,0.0
4979-HPRFL,3.0
8590-OHDIW,1.0
8015-IHCGW,0.0
2332-TODQS,5.0
9278-VZKCD,1.0
8008-OTEZX,2.0
2773-OVBPK,0.0
5999-LCXAO,24.0
5206-XZZQI,10.0
4803-LBYPN,3.0
5759-RCVCB,55.00000000000001
6372-RFVNS,94.0
2139-FQHLM,6.0
8261-GWDBQ,0.0
1093-YSWCA,5.0
8938-UMKPI,85.0
0991-BRRFB,42.0
3882-IYOIJ,0.0
8749-TZYEC,0.0
1755-FZQEC,2.0
3115-JPJDD,2.0
5600-KTXFM,60.0
3871-IKPYH,93.0
6319-IEJWJ,98.0
9025-AOMKI,99.0
6339-TBELP,0.0
7964-YESJC,3.0
6173-GOLSU,1.0
5275-SQEIZ,91.0
7716-YTYHG,41.0
9938-ZREHM,2.0
7950-XWOVN,9.0
4390-KYULV,21.0
4647-MUZON,5.0
9702-AIUJO,5.0
8849-PRIQJ,0.0
8851-RAGOV,2.0
1304-NECVQ,92.0
5396-IZEPB,14.000000000000002
1729-VLAZJ,1.0
8285-ABVLB,0.0
0701-TJSEF,10.0
5712-VBOXD,16.0
6629-LADHQ,23.0
8945-GRKHX,94.0
1559-DTODC,23.0
4797-MIWUM,22.0
6959-UWKHF,67.0
8720-RQSBJ,55.00000000000001
4537-CIBHB,6.0
3815-SLMEF,26.0
5154-VEKBL,94.0
4324-AHJKS,30.0
4355-CVPVS,3.0
4495-LHSSK,7.000000000000001
5655-JSMZM,96.0
5915-ANOEI,0.0
9861-PDSZP,0.0
4505-EXZHB,55.00000000000001
7225-CBZPL,95.0
6704-UTUKK,22.0
4587-VVTOX,88.0
2019-HDCZY,0.0
4652-NNHNY,92.0
8788-DOXSU,1.0
7404-JLKQG,55.00000000000001
7421-ZLUPA,37.0
8972-HJWNV,87.0
3274-NSDWE,0.0
2632-IVXVF,0.0
3692-JHONH,0.0
8915-NNTRC,0.0
5914-GXMDA,1.0
7463-IFMQU,0.0
2920-RNCEZ,91.0
2541-YGPKE,2.0
8515-OCTJS,12.0
5382-TEMLV,9.0
3441-CGZJH,88.0
9592-ERDKV,1.0
2860-RANUS,57.99999999999999
5261-QSHQM,71.0
4778-IZARL,0.0
0432-CAJZV,43.0
7008-LZVOZ,0.0
8868-WOZGU,97.0
1200-TUZHR,83.0
9365-CSLBQ,0.0
1334-FJSVR,73.0
5884-FBCTL,0.0
7130-CTCUS,19.0
6242-FEGFD,0.0
7625-XCQRH,72.0
6194-HBGQN,0.0
7634-WSWDB,30.0
6986-IXNDM,31.0
1731-TVIUK,82.0
2987-BJXIK,0.0
9769-TSBZE,0.0
0406-BPDVR,97.0
0618-XWMSS,32.0
1395-WSWXR,1.0
6023-GSSXW,0.0
6752-APNJL,2.0
5276-KQWHG,75.0
0420-HLGXF,2.0
7446-KQISO,0.0
9823-EALYC,0.0
0582-AVCLN,1.0
5803-NQJZO,0.0
2565-JSLRY,57.99999999999999
2607-DHDAK,0.0
1073-XXCZD,4.0
0743-HRVFF,2.0
4006-HKYHO,0.0
3727-JEZTU,47.0
8143-ETQTI,1.0
6689-KXGBO,39.0
9667-TKTVZ,60.0
3657-COGMW,1.0
8570-KLJYJ,1.0
7754-IXRMC,64.0
9473-CBZOP,1.0
2969-WGHQO,3.0
6615-NGGZJ,99.0
4334-HOWRP,0.0
4255-DDUOU,65.0
5863-OOKCL,14.000000000000002
1686-STUHN,2.0
1329-VHWNP,42.0
2984-MIIZL,75.0
0266-GMEAO,0.0
5590-YRFJT,46.0
5574-NXZIU,0.0
0019-GFNTW,1.0
4256-ZWTZI,50.0
8309-PPCED,0.0
4098-NAUKP,6.0
5196-WPYOW,0.0
4608-LCIMN,33.0
1485-YDHMM,0.0
4054-CUMIA,9.0
0603-TPMIB,1.0
2525-GVKQU,2.0
8161-QYMTT,87.0
9581-GVBXT,0.0
5862-BRIXZ,1.0
5404-GGUKR,51.0
3308-JSGML,0.0
2126-GSEGL,17.0
3677-TNKIO,57.99999999999999
0440-QEXBZ,6.0
2434-EEVDB,0.0
6762-QVYJO,0.0
6199-IWKGC,2.0
2675-DHUTR,1.0
8152-VETUR,0.0
9667-EQRXU,84.0
7446-YPODE,9.0
9522-BNTHX,4.0
4676-WLUHT,1.0
3329-WDIOK,70.0
7980-MHFLQ,0.0
2873-ZLIWT,57.99999999999999
3415-TAILE,43.0
0757-WCUUZ,1.0
1629-DQQVB,15.0
1915-IOFGU,85.0
3045-XETSH,98.0
0374-AACSZ,28.999999999999996
7239-HZZCX,34.0
4872-VXRIL,1.0
9140-CZQZZ,0.0
3423-HHXAO,5.0
9938-TKDGL,0.0
0531-ZZJWQ,18.0
6537-QLGEX,38.0
2688-BHGOG,72.0
7683-CBDKJ,94.0
0946-CLJTI,98.0
3160-TYXLT,2.0
1325-USMEC,0.0
0916-QOFDP,40.0
0628-CNQRM,17.0
5606-AMZBO,44.0
6199-IPCAO,3.0
7665-TOALD,93.0
0112-QWPNC,68.0
0324-BRPCJ,99.0
2777-PHDEI,94.0
5640-CAXOA,7.000000000000001
2235-EZAIK,0.0
3847-BAERP,10.0
1196-AMORA,69.0
4282-YMKNA,76.0
1453-RZFON,34.0
8263-OKETD,7.000000000000001
0670-KDOMA,56.00000000000001
2476-YGEFM,54.0
8687-BAFGU,71.0
0641-EVBOJ,28.000000000000004
0829-XXPLX,4.0
9974-JFBHQ,1.0
5356-RHIPP,57.99999999999999
6624-JDRDS,19.0
0608-JDVEC,2.0
9780-FKVVF,10.0
1919-RTPQD,43.0
5214-NLTIT,0.0
3345-PBBFH,24.0
5055-BRMNE,0.0
9189-JWSHV,97.0
2190-PHBHR,0.0
2650-GYRYL,2.0
0746-JTRFU,82.0
5208-FVQKB,0.0
7184-LRUUR,2.0
6627-CFOSN,0.0
3982-JGSFD,2.0
1574-DYCWE,2.0
7247-XOZPB,1.0
2466-FCCPT,2.0
6211-WWLTF,53.0
4826-TZEVA,28.999999999999996
6016-NXBNJ,2.0
9138-EFSMO,10.0
0576-WNXXC,98.0
4632-XJMEX,1.0
8910-LEDAG,33.0
3452-GWUIN,22.0
2716-GFZOR,1.0
3724-UCSHY,22.0
8626-XHBIE,6.0
4628-CTTLA,92.0
3192-LNKRK,11.0
4439-YRNVD,12.0
2876-VBBBL,56.00000000000001
6834-NXDCA,72.0
2208-UGTGR,1.0
3005-TYFRD,1.0
8670-MEFCP,0.0
3079-BCHLN,4.0
7777-UNYHB,14.000000000000002
5597-GLBUC,92.0
7278-CKDNC,68.0
2748-MYRVK,94.0
8450-UYIBU,12.0
2969-VAPYH,0.0
4822-YCXMX,69.0
7181-OQCUT,6.0
8474-UMLNT,8.0
9821-POOTN,74.0
3836-FZSDJ,0.0
9142-XMYJH,4.0
6559-ILWKJ,64.0
0187-QSXOE,50.0
7733-UDMTP,4.0
2649-HWLYB,0.0
5214-CHIWJ,1.0
4229-CZMLL,74.0
6904-JLBGY,0.0
2465-BLLEU,47.0
1685-VAYJF,28.000000000000004
8874-EJNSR,2.0
6917-YACBP,1.0
5049-MUBWG,2.0
4223-WOZCM,68.0
0769-MURVM,0.0
9253-VIFJQ,1.0
7030-FZTFM,0.0
9741-YLNTD,75.0
5917-RYRMG,1.0
5120-ZBLAI,1.0
1194-BHJYC,0.0
3663-MITLP,56.99999999999999
0906-QVPMS,0.0
9025-ZRPVR,30.0
1905-OEILC,28.000000000000004
7858-GTZSP,74.0
3285-UCQVC,36.0
6248-BSHKG,2.0
4685-TFLLS,3.0
3470-BTGQO,9.0
1209-VFFOC,0.0
8224-DWCKX,57.99999999999999
5482-PLVPE,84.0
4553-DVPZG,1.0
4902-OHLSK,99.0
6917-IAYHD,45.0
0495-ZBNGW,90.0
8620-RJPZN,53.0
7572-KPVKK,0.0
2642-MAWLJ,1.0
2357-COQEK,96.0
7103-ZGVNT,0.0
3737-GCSPV,97.0
2027-WKXMW,0.0
7137-NAXML,3.0
2428-ZMCTB,13.0
2961-VNFKL,0.0
1768-HNVGJ,9.0
6963-KQYQB,0.0
5934-RMPOV,57.99999999999999
1207-BLKSA,1.0
4088-YLDSU,74.0
8316-BBQAY,0.0
1166-PQLGG,0.0
3146-JTQHR,10.0
4291-YZODP,3.0
4395-PZMSN,74.0
6427-FEFIG,1.0
0017-IUDMW,0.0
8706-HRADD,35.0
9955-QOPOY,0.0
4385-ZKVNW,9.0
5446-DKWYW,2.0
2034-CGRHZ,97.0
5797-APWZC,89.0
3683-QKIUE,48.0
4228-ZGYUW,99.0
